Mere Yaar Ki Shaadi Hai,,,
Lakshya,,,
23rd March 1931: Shaheed,,,
Badhaai Ho Badhaai,,,
Humraaz,,,
Maine Dil Tujhko Diya,,,
Chori Chori,,,
Jaani Dushman: Ek Anokhi Kahani,,,
Kuch Tum Kaho Kuch Hum Kahein,,,
Kyaa Dil Ne Kahaa,,,
Om Jai Jagadish,,,
Taj Mahal: An Eternal Love Story,,,
Yeh Hai Jalwa,,,
Dil Maange More!!!,,,
Dil Hai Tumhaara,,,
Soch,,,
Boom,,,
Dil Ka Rishta,,,
Pran Jaaye Par Shaan Na Jaaye,,,
Saathiya,,,
Chor Machaaye Shor,,,
Gunaah,,,
Akhiyon Se Goli Maare,,,
Chhal,,,
Ek Chhotisi Love Story,,,
Shakthi: The Power,,,
Armaan,,,
Sur: The Melody of Life,,,
Dil Vil Pyar Vyar,,,
Pyaasa,,,
Baghban,,,
Hathyar: Face to Face with Reality,,,
Jeena Sirf Merre Liye,,,
Deewangee,,,
Ek Hindustani,,,
Talaash: The Hunt Begins...,,,
Yeh Kya Ho Raha Hai?,,,
Annarth,,,
Ek Se Badhkar Ek,,,
Waah! Tera Kya Kehna,,,
Jaal: The Trap,,,
Zindagi Khoobsoorat Hai,,,
Bhoot,,,
Maseeha,,,
Rishtey,,,
Satta,,,
Karz: The Burden of Truth,,,
Chura Liyaa Hai Tumne,,,
Danger,,,
Love at Times Square,,,
The Rising: Ballad of Mangal Pandey,,,
Andaaz,,,
Avgat,,,
Chalte Chalte,,,
The Hero: Love Story of a Spy,,,
Jhankaar Beats,,,
Kal Ho Naa Ho,,,
Khakee,,,
LOC: Kargil,,,
Main Hoon Na,,,
Pinjar,,,
Tehzeeb,,,
Tere Liye,,,
Tujhe Meri Kasam,,,
Aapko Pehle Bhi Kahin Dekha Hai,,,
Khushi,,,
Kucch To Hai,,,
Chalo Ishq Ladaaye,,,
Jism,,,
88 Antop Hill,,,
Baaz: A Bird in Danger,,,
Darna Mana Hai,,,
Inteqam: The Perfect Game,,,
Khwahish,,,
Kyun! Ho Gaya Na...,,,
Ek Hasina Thi,,,
Kash... Aap Hamare Hote,,,
Sssshhh...,,,
Dhund: The Fog,,,
Ek Aur Ek Gyarah: By Hook or by Crook,,,
Oops!,,,
Paanch,,,
Stumped,,,
Om,,,
Supari,,,
Haasil,,,
Ishq Vishk,,,
Nayee Padosan,,,
Aan: Men at Work,,,
Bewafaa,,,
Joggers' Park,,,
Mumbai Se Aaya Mera Dost,,,
Dev,,,
Plan,,,
Qayamat: City Under Threat,,,
Calcutta Mail,,,
Janasheen,,,
Kaise Kahoon Ke... Pyaar Hai,,,
Meenaxi: Tale of 3 Cities,,,
Parwana,,,
Rudraksh,,,
Swades,,,
Asambhav,,,
Desh,,,
Jajantaram Mamantaram,,,
Hawa,,,
Kuch Naa Kaho,,,
Hungama,,,
Khel,,,
Saaya,,,
Gangaajal,,,
Khanjar,,,
Khullam Khulla Pyaar Karen,,,
Tere Naam,,,
Footpath,,,
Main Madhuri Dixit Banna Chahti Hoon!,,,
Munnabhai M.B.B.S.,,,
Black,,,
Encounter: The Killing,,,
Basti,,,
Raghu Romeo,,,
Aetbaar,,,
Hawayein,,,
Hum Tum,,,
Kagaar: Life on the Edge,,,
I Proud to Be an Indian,,,
Ek Din 24 Ghante,,,
Chupke Se,,,
Market,,,
Master,,,
Mumbai Matinee,,,
Yuva,,,
Zameen,,,
Xcuse Me,,,
Samay: When Time Strikes,,,
Yeh Lamhe Judaai Ke,,,
Border Hindustan Ka,,,
Inteha,,,
Raja Bhaiya,,,
Woh Tera Naam Tha,,,
Dhoop,,,
Jodi Kya Banayi Wah Wah Ramji,,,
Patth,,,
Waisa Bhi Hota Hai Part II,,,
Deewaar: Let's Bring Our Heroes Home,,,
Out of Control,,,
Aanch,,,
Taj Mahal: A Monument of Love,,,
Waqt: The Race Against Time,,,
Dil Pardesi Ho Gayaa,,,
Duplicate Sholay,,,
Fun2shh... Dudes in the 10th Century,,,
Ghaav: The Wound,,,
Kismat,,,
Pratha,,,
Ishq Hai Tumse,,,
Mudda: The Issue,,,
Hadh: Life on the Edge of Death,,,
Hum Pyar Tumhi Se Kar Baithe,,,
Kisna: The Warrior Poet,,,
Paisa Vasool,,,
Ab Tumhare Hawale Watan Saathiyo,,,
Jaago,,,
Ab Tak Chhappan,,,
Suno Sasurjee,,,
Tum: A Dangerous Obsession,,,
Action Jackson,,,
Hum Kaun Hai?,,,
Insaaf: The Justice,,,
Raincoat,,,
Murder,,,
Rang De Basanti,,,
Masti,,,
Hawas,,,
Krishna Cottage,,,
Muskaan,,,
Shabd,,,
Bardaasht,,,
Shart: The Challenge,,,
Run,,,
Gayab,,,
Shaadi Ka Laddoo,,,
Amu,,,
Girlfriend,,,
Garv: Pride and Honour,,,
WOH,,,
Dus,,,
Kaal,,,
Police Force: An Inside Story,,,
Vaastu Shastra,,,
Elaan,,,
Rakht,,,
Mujhse Shaadi Karogi,,,
Aitraaz,,,
"Chot [Aaj Isko, Kal Tereko]",,,
Mere Jeevan Saathi,,,
Phir Hera Pheri,,,
Baabul,,,
Hyderabad Blues 2,,,
Morning Raga,,,
Revati,,,
Viruddh... Family Comes First,,,
Veer-Zaara,,,
Julie,,,
Dhoom,,,
Fida,,,
Phir Milenge,,,
Rok Sako To Rok Lo,,,
Lakeer - Forbidden Lines,,,
Aakhri Inteqam,,,
Tauba Tauba,,,
Dobara,,,
Madhoshi,,,
Musafir,,,
Popcorn Khao! Mast Ho Jao,,,
Shaadi Karke Phas Gaya Yaar,,,
Tumsa Nahin Dekha,,,
Sarkar,,,
AK 47,,,
Hatya: The Murder,,,
Krrish,,,
Naach,,,
Padmashree Laloo Prasad Yadav,,,
Shukriya: Till Death Do Us Apart,,,
Taarzan: The Wonder Car,,,
Jo Bole So Nihaal,,,
Family: Ties of Blood,,,
Hulchul,,,
Khamoshh... Khauff Ki Raat,,,
Parineeta,,,
Let's Enjoy,,,
Insan,,,
Kisse Pyaar Karo?n,,,
Silsiilay,,,
Fanaa,,,
Pyaar Mein Twist,,,
Wajahh: A Reason to Kill,,,
Dhoom:2,,,
Mulaqaat,,,
Dil Jo Bhi Kahey...,,,
Kis Kis Ki Kismat,,,
Vaada,,,
Rog,,,
Milenge Milenge,,,
Naina,,,
Page 3,,,
A Sublime Love Story: Barsaat,,,
Blackmail,,,
Deewane Huye Paagal,,,
Fareb,,,
Humko Deewana Kar Gaye,,,
Karam,,,
Main Aisa Hi Hoon,,,
Tango Charlie,,,
Tathastu,,,
Jurm,,,
Sheesha,,,
Kiss Kis Ko,,,
Chaahat Ek Nasha...,,,
Sins,,,
Bunty Aur Babli,,,
Banaras,,,
Dosti: Friends Forever,,,
Lucky: No Time for Love,,,
Shaadi No. 1,,,
Chehraa,,,
Hum Dum,,,
Jodhaa Akbar,,,
Kabhi Alvida Naa Kehna,,,
Apaharan,,,
Bachke Rehna Re Baba,,,
Kyon Ki...,,,
Maine Pyaar Kyun Kiya,,,
My Wife's Murder,,,
No Entry,,,
Paheli,,,
Socha Na Tha,,,
Zeher,,,
7 1/2 Phere: More Than a Wedding,,,
Garam Masala,,,
Iqbal,,,
Kuchh Meetha Ho Jaye,,,
Aryan: Unbreakable,,,
Chingaari,,,
Lage Raho Munna Bhai,,,
Salaam Namaste,,,
Fight Club: Members Only,,,
Jaan-E-Mann: Let's Fall in Love... Again,,,
Kyaa Kool Hai Hum,,,
Mr Ya Miss,,,
Nazar,,,
Ek Ajnabee,,,
Home Delivery: Aapko... Ghar Tak,,,
Mixed Doubles,,,
Mumbai Godfather,,,
Shabnam Mausi,,,
"Gandhi, My Father",,,
Kahaani Gudiya Ki...: True Story of a Woman,,,
Naam Gum Jaayega,,,
Eklavya: The Royal Guard,,,
Ek Khiladi Ek Haseena,,,
Kal: Yesterday and Tomorrow,,,
Pyare Mohan,,,
Don,,,
02-Oct,,,
Chup Chup Ke,,,
Bhairav,,,
Chand Sa Roshan Chehra,,,
Ssukh,,,
Khosla's Nest,,,
The Film,,,
Siskiyaan,,,
Kasak,,,
Saawan... The Love Season,,,
Yun Hota Toh Kya Hota: What If...?,,,
Neal 'N' Nikki,,,
Darwaza Bandh Rakho,,,
Ram Gopal Varma's Indian Flames,,,
Jaane Tu... Ya Jaane Na,,,
...Yahaan,,,
Shikhar,,,
Vaah! Life Ho Toh Aisi!,,,
Bluffmaster!,,,
God Tussi Great Ho,,,
Aksar,,,
Big Brother,,,
Malamaal Weekly,,,
Nehlle Pe Dehlla,,,
Ramji Londonwaley,,,
Taxi No. 9 2 11: Nau Do Gyarah,,,
"Tom, Dick, and Harry",,,
36 China Town,,,
Aashiq Banaya Aapne: Love Takes Over,,,
Bengal Tiger,,,
Sehar,,,
Koi Mere Dil Mein Hai,,,
Gumnam Qatil,,,
Pyaar Ke Side Effects,,,
Ek Aur Visphot,,,
Kyon?,,,
Bullet: Ek Dhamaka,,,
Marshal,,,
Miss India: The Mystery,,,
Salaam-E-Ishq,,,
Jawani Diwani: A Youthful Joyride,,,
"Main, Meri Patni... Aur Woh!",,,
Umrao Jaan,,,
Time Pass,,,
London Dreams,,,
Chand Bujh Gaya,,,
Chetna: The Excitement,,,
Darwaza,,,
Mazaa Mazaa,,,
Corporate,,,
Omkara,,,
Welcome,,,
Hanuman,,,
Koi Aap Sa: But Lovers Have to Be Friends,,,
Zinda,,,
C U at 9,,,
Double Cross: Ek Dhoka,,,
"Good Boy, Bad Boy",,,
Shaadi Se Pehle,,,
Love Story 2050,,,
Sarkar Raj,,,
Gangobai,,,
Kaaboo,,,
Meri Aashiqui,,,
Raghu More: Bachelor of Hearts,,,
Prarambh,,,
Fool N Final,,,
Apna Sapna Money Money,,,
Vivah,,,
Ankahee,,,
Gangster,,,
Golmaal: Fun Unlimited,,,
Dansh,,,
Bhola in Bollywood,,,
Kalyug,,,
Guru,,,
Saawariya,,,
Kabul Express,,,
Teesri Aankh: The Hidden Camera,,,
Namastey London,,,
Life in a Metro,,,
Anthony Kaun Hai?,,,
Bhagam Bhag,,,
Heyy Babyy,,,
Partner,,,
Honeymoon Travels Pvt. Ltd.,,,
Aap Ki Khatir,,,
Shootout at Lokhandwala,,,
Mr Prime Minister,,,
Naksha,,,
Apne,,,
Dil Diya Hai,,,
Ishq Qayamat,,,
Rocky,,,
Speed,,,
Traffic Signal,,,
Zindaggi Rocks,,,
Dus Kahaniyaan,,,
Dor,,,
Nishabd,,,
Raja Bhai Lagey Raho...,,,
Humein Tumse Pyar Ho Gaya Chupke Chupke,,,
Shiva,,,
Ahista Ahista,,,
Stop!,,,
Jhoom Barabar Jhoom,,,
The Killer,,,
Mashooka,,,
Souten: The Other Woman,,,
Ta Ra Rum Pum,,,
Woh Lamhe,,,
Bhopal: A Prayer for Rain,,,
Dhamaal,,,
My Name Is Anthony Gonsalves,,,
Nanhe Jaisalmer: A Dream Come True,,,
Nigehbaan: The Third Eye,,,
Risk,,,
Loot,,,
Pyaar Zindagi Hai,,,
I See You,,,
MP3: Mera Pehla Pehla Pyaar,,,
Cash,,,
Anjaane: The Unkown,,,
Aggar: Passion Betrayal Terror,,,
The Golden Boys,,,
Anamika: The Untold Story,,,
Kaafila,,,
Luck by Chance,,,
Kya Love Story Hai,,,
Halla Bol,,,
Detective Naani,,,
Red: The Dark Side,,,
Raqeeb,,,
Manorama Six Feet Under,,,
99.9 FM,,,
Arjun Devaa,,,
Fashion,,,
Cheeni Kum,,,
Hattrick,,,
Gauri: The Unborn,,,
Laaga Chunari Mein Daag: Journey of a Woman,,,
Aaja Nachle,,,
Taare Zameen Par,,,
A Flat,,,
Delhii Heights,,,
30 Days,,,
Bhoothnath,,,
Bhool Bhulaiyaa,,,
Dhol,,,
Ek Chalis Ki Last Local,,,
No Smoking,,,
Tashan,,,
Khoya Khoya Chand,,,
The Train: Some Lines Shoulder Never Be Crossed...,,,
Aap Kaa Surroor: The Moviee - The Real Luv Story,,,
Bheja Fry,,,
Yehi Hai Zindagi,,,
Chain Kulii Ki Main Kulii,,,
Race,,,
Awarapan,,,
Naqaab,,,
De Taali,,,
Meerabai Not Out,,,
Om Shanti Om,,,
Krrish 3,,,
Kidnap,,,
Sunday,,,
U Me Aur Hum,,,
Delhi-6,,,
Woodstock Villa,,,
Red Swastik,,,
Roadside Romeo,,,
Chanchal,,,
Drona,,,
My Friend Ganesha,,,
Johnny Gaddaar,,,
Hastey Hastey Follow Your Heart,,,
Buddha Mar Gaya,,,
Journey Bombay to Goa: Laughter Unlimited,,,
Wanted,,,
Hello,,,
Dhokha,,,
Chandni Chowk to China,,,
Golmaal Returns,,,
Jab We Met,,,
Sab Kuch Hai Kuch Bhi Nahin,,,
Victoria No. 203: Diamonds Are Forever,,,
Dil Dosti Etc,,,
Shaurya: It Takes Courage to Make Right... Right,,,
8 x 10 Tasveer,,,
Kismat Konnection,,,
Yuvvraaj,,,
Heroes,,,
Bobby: Love and Lust,,,
Aseema: Beyond Boundaries,,,
Dhan Dhana Dhan Goal,,,
Pankh,,,
Money Hai Toh Honey Hai,,,
Mumbai Salsa,,,
Hijack,,,
Maan Gaye Mughall-E-Azam,,,
Ugly Aur Pagli,,,
Aabra Ka Daabra,,,
Rama Rama Kya Hai Dramaaa,,,
Yeh Hai Pyar Ka Mausam,,,
Kambakkht Ishq,,,
Singh Is Kinng,,,
Karzzzz,,,
Bombay to Bangkok,,,
Ghajini,,,
Return of Hanuman,,,
C Kkompany,,,
Mere Baap Pehle Aap,,,
Victory,,,
Delhi Safari,,,
Main Aurr Mrs Khanna,,,
Zahreela,,,
Jai Ganesh Deva,,,
Quick Gun Murugun: Misadventures of an Indian Cowboy,,,
One Two Three,,,
Paying Guests,,,
Superstar,,,
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,,,
Mithya,,,
Dulha Mil Gaya,,,
Krazzy 4,,,
Rab Ne Bana Di Jodi,,,
Bachna Ae Haseeno,,,
Teen Patti,,,
Sadiyaan: Boundaries Divide... Love Unites,,,
The Stoneman Murders,,,
Veer,,,
Dostana,,,
Kurbaan,,,
3 Idiots,,,
Jai Ho,,,
My Name Is Khan,,,
Toonpur Ka Superrhero,,,
Hello Darling,,,
Thoda Pyaar Thoda Magic,,,
Jaane Kahan Se Aayi Hai,,,
Get Educated: Paathshaala,,,
Ek Vivaah... Aisa Bhi,,,
Kites,,,
Bad Luck Govind,,,
Tulsi: Mathrudevobhava,,,
Acid Factory,,,
Ab... Bas!,,,
Barah Aana,,,
Dil Bole Hadippa!,,,
Bhram: An Illusion,,,
26th July at Barista,,,
Jannat: In Search of Heaven...,,,
Yaar Meri Zindagi,,,
The President Is Coming,,,
Dil Kabaddi,,,
Via Darjeeling,,,
EMI: Liya Hai To Chukana Padega,,,
Welcome to Sajjanpur,,,
Mumbai Cutting,,,
Blue,,,
Sirf....: Life Looks Greener on the Other Side,,,
Aashayein,,,
Aladin,,,
Jimmy,,,
Mr. White Mr. Black,,,
Pranali: The Tradition,,,
Rock On!!,,,
Billu,,,
Mehbooba,,,
Phir Kabhi,,,
Alibaba Aur 40 Chor,,,
Dhoom Dadakka,,,
Aamir,,,
Saas Bahu Aur Sensex,,,
What's Your Raashee?,,,
Luck,,,
Contract,,,
Hisss,,,
Jail,,,
Haal-e-Dil,,,
Khushboo: The Fragraance of Love,,,
Aasma: The Sky Is the Limit,,,
Ajab Prem Ki Ghazab Kahani,,,
Sankat City,,,
Hari Puttar: A Comedy of Terrors,,,
De Dana Dan,,,
Boond,,,
Summer 2007,,,
Gulaal,,,
Mirchi: It's Hot,,,
Chamku,,,
Mumbai Meri Jaan,,,
Thodi Life Thoda Magic,,,
Phoonk,,,
Kaminey: The Scoundrels,,,
Love Aaj Kal,,,
Sikandar,,,
Ramaa: The Saviour,,,
A Wednesday,,,
My Friend Ganesha 2,,,
Don 2,,,
Lahore,,,
Mukhbiir,,,
Dasvidaniya,,,
Mere Khwabon Mein Jo Aaye,,,
Raajneeti,,,
Allah Ke Banday,,,
Oye Lucky! Lucky Oye!,,,
1920,,,
Aloo Chaat,,,
Lamhaa: The Untold Story of Kashmir,,,
Hulla,,,
Ru-Ba-Ru,,,
Rafoo Chakkar: Fun on the Run,,,
Wake Up Sid,,,
Fox,,,
Kal Kissne Dekha,,,
Dev D,,,
Sorry Bhai!,,,
New York,,,
Maharathi,,,
Jumbo,,,
Blue Oranges,,,
Raavan,,,
Jalwa: Fun in Love,,,
Raaz: The Mystery Continues,,,
Do Knot Disturb,,,
Ishqiya,,,
Pyaar Impossible!,,,
Naughty @ 40,,,
Chatur Singh Two Star,,,
Chargesheet,,,
Jai Veeru: Friends Forever,,,
99,,,
Kisaan,,,
Wafaa,,,
Aa Dekhen Zara,,,
Gumnaam: The Mystery,,,
Karthik Calling Karthik,,,
Race 2,,,
13B: Fear Has a New Address,,,
Three: Love Lies Betrayal,,,
Mirch,,,
Dhoondte Reh Jaoge,,,
Siddharth: The Prisoner,,,
Chance Pe Dance,,,
Agent Vinod,,,
Once Upon a Time in Mumbai,,,
Action Replayy,,,
Straight,,,
Daddy Cool: Join the Fun,,,
Krantiveer: The Revolution,,,
Agyaat: The Unknown,,,
Ek Se Bure Do,,,
Apartment: Rent at Your Own Risk,,,
We Are Family,,,
No Problem,,,
Mohandas,,,
Mumbai Diaries,,,
All the Best: Fun Begins,,,
Rocket Singh: Salesman of the Year,,,
Guzaarish,,,
Chal Chala Chal,,,
Fast Forward,,,
Tum Milo Toh Sahi,,,
Don Muthu Swami,,,
Peepli (Live),,,
Rann,,,
Ek: The Power of One,,,
Team: The Force,,,
Khatta Meetha,,,
Prince,,,
Anubhav: An Actor's Tale,,,
Happy Husbands,,,
Hum Tum Aur Ghost,,,
Road to Sangam,,,
Love Khichdi,,,
Aagey Se Right,,,
Zor Lagaa Ke... Haiya!,,,
Teree Sang: A Kidult Love Story,,,
Anjaana Anjaani,,,
Morning Walk,,,
Damadamm!,,,
I Am Singh,,,
Dhara,,,
Baabarr,,,
Aisha,,,
My Friend Pinto,,,
Vaada Raha... I Promise,,,
Tum Mile,,,
Paa,,,
Patiala House,,,
Aao Wish Karein,,,
Knock Out,,,
Let's Dance,,,
Golmaal 3,,,
Ra.One,,,
Zindagi Na Milegi Dobara,,,
"U, Bomsi n Me",,,
Accident on Hill Road,,,
Tees Maar Khan,,,
Housefull,,,
Striker,,,
Atithi Tum Kab Jaoge?,,,
Break Ke Baad,,,
Yeh Hai Malegaon Ka Superman,,,
World Cupp 2011,,,
Chase,,,
Shola: Fire of Love,,,
Click,,,
Shaapit: The Cursed,,,
Badmaa$h Company,,,
Jashnn: The Music Within,,,
Toh Baat Pakki!,,,
Zokkomon,,,
Aakhari Decision,,,
Lafangey Parindey,,,
Lava Kusa: The Warrior Twins,,,
Muskurake Dekh Zara,,,
Mittal v/s Mittal,,,
City of Gold - Mumbai 1982: Ek Ankahee Kahani,,,
"LSD: Love, Sex Aur Dhokha",,,
Prem Kaa Game,,,
Wedding Planners,,,
Rokkk,,,
Sanam Hum Aapke Hain...,,,
Phoonk 2,,,
Idiot Box,,,
Dum Maaro Dum,,,
The Japanese Wife,,,
Bhavnao Ko Samjho,,,
Dabangg,,,
Na Ghar Ke Na Ghaat Ke,,,
Hello Zindagi,,,
Mausam,,,
Bumm Bumm Bole,,,
Ek Second... Jo Zindagi Badal De...,,,
7 Khoon Maaf,,,
Tere Bin Laden,,,
Trump Card,,,
Sahi Dhandhe Galat Bande,,,
Kya Yahi Sach Hai,,,
Soch Lo,,,
Bird Idol,,,
Kajraare,,,
Musaa: The Most Wanted,,,
Swaha: Life Beyond Superstition,,,
Khelein Hum Jee Jaan Sey,,,
Udaan,,,
Trapped in Tradition: Rivaaz,,,
Mr. Singh/Mrs. Mehta,,,
The Film Emotional Atyachar,,,
Help,,,
Turning 30!!!,,,
F.A.L.T.U,,,
Bhindi Baazaar,,,
I Hate Luv Storys,,,
Daayen Ya Baayen,,,
Hello Hum Lallann Bol Rahe Hain,,,
Kushti,,,
I Am,,,
Tanu Weds Manu,,,
Tere Mere Phere,,,
Ek Main Aur Ekk Tu,,,
Tezz,,,
Aakrosh,,,
Ready,,,
Do Dooni Chaar,,,
Thank You,,,
Dil Toh Baccha Hai Ji,,,
Bol Bachchan,,,
Bodyguard,,,
No One Killed Jessica,,,
Khichdi: The Movie,,,
Payback,,,
Chitkabrey,,,
Benny and Babloo,,,
Dus Tola,,,
Mere Brother Ki Dulhan,,,
Dunno Y Na Jaane Kyun...,,,
Ramayana: The Epic,,,
Life Express,,,
Crook: It's Good to Be Bad,,,
Yeh Saali Zindagi,,,
Bachao - Inside Bhoot Hai...,,,
Game,,,
Phas Gaye Re Obama,,,
Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,,,
Yamla Pagla Deewana,,,
Love You to Death,,,
Isi Life Mein...!,,,
Players,,,
Chittagong,,,
Talaash,,,
My Friend Ganesha 3,,,
Yeh Faasley,,,
Khap,,,
9 Eleven,,,
Bhoot and Friends,,,
Kaalo,,,
Utt Pataang,,,
Aashiqui.in,,,
Diary of a Butterfly,,,
Kahaani,,,
United Six,,,
Angel,,,
Hostel,,,
Shagird,,,
Rascals,,,
Dhoom: 3,,,
Kaccha Limboo,,,
Shaitan,,,
RockStar,,,
Chillar Party,,,
U R My Jaan,,,
Aarakshan,,,
Agneepath,,,
Qasam Se Qasam Se,,,
Teen Thay Bhai,,,
Bbuddah Hoga Terra Baap,,,
Love Breakups Zindagi,,,
404: Error Not Found,,,
Chalo Dilli,,,
Satrangee Parachute,,,
Haunted - 3D,,,
Monica,,,
Ragini MMS,,,
Once Upon a Time in Mumbai Dobaara!,,,
Ye Stupid Pyar,,,
Masti Express,,,
Vikalp,,,
Mumbai Mast Kallander,,,
Tum Hi To Ho...,,,
Men Will Be Men,,,
Bengaloored,,,
The Camp,,,
Shor in the City,,,
5ters: Castle of Dark Master,,,
A Strange Love Story,,,
Joker,,,
Luv Ka the End,,,
Murder 2,,,
Khuda Kasam,,,
Queens! Destiny of Dance,,,
Pyaar Ka Punchnama,,,
Mallika,,,
Delhi Belly,,,
Nakshatra,,,
Always Kabhi Kabhi,,,
Vroom,,,
Bheja Fry 2,,,
Soundtrack,,,
Kucch Luv Jaisaa,,,
Bin Bulaye Baraati,,,
Impatient Vivek,,,
Singham,,,
The Waiting Room,,,
Heroine,,,
The Dirty Picture,,,
Gangs of Wasseypur,,,
Ladies vs. Ricky Bahl,,,
Ata Pata Lapatta,,,
Good Luck!,,,
Tell Me O Kkhuda,,,
Love Express,,,
Suno Na.. Ek Nanhi Aawaz,,,
Chala Mussaddi - Office Office,,,
Gandhi to Hitler,,,
Housefull 2,,,
Dekh Bhai Dekh: Laughter Behind Darkness,,,
Desi Boyz,,,
Ishkq in Paris,,,
Chal Chalein,,,
Force,,,
Toss: A Flip of Destiny,,,
Aamras: The Sweet Taste of Friendship,,,
Bachelor Party,,,
Cycle Kick,,,
Not a Love Story,,,
Ashok Chakra: Tribute to Real Heroes,,,
Bubble Gum,,,
Aagaah: The Warning,,,
Ek Tha Tiger,,,
Phhir,,,
Kyaa Super Kool Hain Hum,,,
Stand By,,,
Shabri,,,
Hair is Falling: A Serious Comedy Film,,,
Aazaan,,,
Hum Tum Shabana,,,
Hum Do Anjaane,,,
Mod,,,
Jaana Pehchana,,,
Mujhse Fraaandship Karoge,,,
Maruti Mera Dosst,,,
Kya Dilli Kya Lahore,,,
"I, Me aur Main",,,
London Paris New York,,,
Lottery,,,
Shortcut Romeo,,,
Jugaad,,,
Mummy Punjabi: Superman Ki Bhi Maa!!,,,
Shanghai,,,
Saheb Biwi Aur Gangster,,,
Rowdy Rathore,,,
Barfi!,,,
Jo Dooba So Paar: It's Love in Bihar!,,,
Inkaar,,,
Hum Hai Raahi CAR Ke,,,
Miley - Naa Miley - Hum,,,
Matru ki Bijlee ka Mandola,,,
Shakal Pe Mat Ja,,,
Chennai Express,,,
Dabangg 2,,,
Jo Hum Chahein,,,
Ferrari Ki Sawaari,,,
Ekk Deewana Tha,,,
Tere Naal Love Ho Gaya,,,
Lanka,,,
3 Nights 4 Days,,,
Raaz 3: The Third Dimension,,,
Koi Hai,,,
Yeh Jo Mohabbat Hai,,,
Zindagi Tere Naam,,,
Khiladi 786,,,
Cocktail,,,
Student of the Year,,,
Ghost,,,
Jab Tak Hai Jaan,,,
Yeh Jawaani Hai Deewani,,,
Son of Sardaar,,,
English Vinglish,,,
Hansa,,,
Chaalis Chauraasi,,,
From Sydney with Love,,,
Department,,,
Luv Shuv Tey Chicken Khurana,,,
Unforgettable,,,
Shirin Farhad Ki Toh Nikal Padi,,,
Gali Gali Chor Hai,,,
Login,,,
Staying Alive,,,
Daal Mein kuch kaala hai,,,
Station,,,
Chaar Din Ki Chandni,,,
Jodi Breakers,,,
Maharana Pratap: The First Freedom Fighter,,,
Aashiqui 2,,,
Chakradhaar,,,
Machhli Jal Ki Rani Hai,,,
Myoho,,,
Kai po che!,,,
Issaq,,,
Goliyon Ki Rasleela Ram-Leela,,,
Main Aur Mr. Riight,,,
Identity Card,,,
1920: Evil Returns,,,
Baat Bann Gayi,,,
3 Bachelors,,,
Listen... Amaya,,,
Lootera,,,
Tutiya Dil,,,
Jism 2,,,
Table No. 21,,,
